film_id,title,director,year,country,genre,film_type,category,actors,alternate_titles
4ce2b6ee1a28e,L' Armée des ombres,Jean-Pierre Melville,1969,France::Italy,War,Film,Fiction,Lino Ventura::Paul Meurisse::Jean-Pierre Cassel,The Army in the Shadows
4ce2b6ee2975c,ARNULF RAINER,Peter Kubelka,1960,Austria,Artists' Moving Image,Film,,,
4ce2b6ee3f46d,Arrebato,Iván Zulueta,1979,Spain,Drama,Film,Fiction,Eusebio Poncela::Cecilia Roth::Will More,Rapture
4ce2b6ee7ae68,Artists in the Big Top: Perplexed,Alexander Kluge,1968,Federal Republic of Germany,Drama,Film,Fiction,Alexandra Kluge::Hannelore Hoger::Herr Hollenbeck,Die Artisten in der Zirkuskuppel: Ratlos::Artistes at the Top of the Big Top: Disorientated::Artists at the Top of the Big Top: Disorientated
4ce2b6ee97f1a,The Art of Vision,Stan Brakhage,1964,USA,Artists' Moving Image,Film,,,
4ce2b6eeb131f,Lift to the Scaffold,Louis Malle,1958,France,Crime,Film,Fiction,Jeanne Moreau::Maurice Ronet::Georges Poujouly,Ascenseur pour l'échafaud::Frantic::Elevator to the Gallows
4ce2b6eed34e2,Ask a Policeman,Marcel Varnel,1939,United Kingdom,Police drama::Comedy,Film,Fiction,Will Hay::Graham Moffatt::Moore Marriott,
4ce2b6ef0b650,L' ASSOMMOIR,Albert Capellani,1917,France,,Film,,,
4ce2b6ef0c801,ASSUNTA SPINA,Gustavo Serena::Francesca Bertini,1915,Italy,Melodrama,Film,Fiction,Francesca Bertini::Gustavo Serena::Carlo Benetti,
4ce2b6ef1f13a,At Land,Maya Deren,1944,USA,Documentary,Film,Non Fiction,Maya Deren::Alexander Hackenschmied::John Cage,
4ce2b6ef58af6,The Atomic Cafe,Kevin Rafferty::Jayne Loader::Pierce Rafferty,1982,USA,Documentary,Film,Non Fiction,,
4ce2b6ef9dde7,Au Clair De La Lune,André Forcier,1983,Canada,Drama,Film,Fiction,Guy L'ecuyer::Michel Côté::Lucie Miville,Moonshine Bowling
4ce2b6efd34c7,Au revoir les enfants,Louis Malle,1987,France::Italy::Federal Republic of Germany,War,Film,Fiction,Gaspard Manesse::Raphaël Fejtö::Francine Racette,"Farewell to Our Children::Goodbye, Children"
4ce2b6f0f169d,Back to the Future,Robert Zemeckis,1985,USA,Comedy::Crime::Science Fiction,Film,Fiction,Michael J. Fox::Christopher Lloyd::Lea Thompson,
4ce2b6f16714f,BALLET MÉCANIQUE,,1924,France,Documentary::Artists' Moving Image,Film,Non Fiction,Katherine Murphy::Kiki::Fernand Léger,CHARLOT PRÉSENTE LE BALLET MÉCANIQUE
4ce2b6f18c7c8,O BANDIDO DA LUZ VERMELHA,Rogerio Sganzerla,1968,Brazil,Crime::Thriller,Film,Fiction,Paulo Villaça::Luiz Linhares::Pagano Sobrinho,The RED LIGHT BANDIT
4ce2b6f19c7e7,The Band Wagon,Vincente Minnelli,1953,USA,Musical,Film,Fiction,Fred Astaire::Cyd Charisse::Oscar Levant,
4ce2b6f19e816,BANGIKU,Mikio Naruse,1954,Japan,Drama,Film,Fiction,Haruko Sugimura::Ken Uehara::Sadako Sawamura,LATE CHRYSANTHEMUMS
4ce2b6f1b625c,BARA NO SORETSU,Toshio Matsumoto,1970,Japan,Drama,Film,Fiction,Peter::Yoshio Tsuchiya::Osamu Ogasawara,FUNERAL PARADE OF ROSES::FUNERAL PROCESSION OF ROSES
4ce2b6f24787d,The Battle of Algiers,Gillo Pontecorvo,1966,Algeria::Italy,Drama,Film,Fiction,Brahim Haggiag::Jean Martin::Yacef Sâadi,La Battaglia di Algeri::La Bataille d'Alger
4ce2b6f27566a,The Battle of the Somme,,1916,United Kingdom,Documentary::War,Film,Non Fiction,,
4ce2b6f339f26,Behind the Green Door,Jim Mitchell::Art Mitchell,1972,USA,Drama,Film,Fiction,Marilyn Chambers::George S. Mcdonald::Johnny Keyes,
4ce2b6f3bba45,Le BERCEAU DE CRISTAL,Philippe Garrel,1975,France,,Film,,Margareth Clement::Nico::Dominique Sanda,
4ce2b6f4888d4,BEZ KONCA,Krzysztof Kieslowski,1984,Poland,Drama,Film,Fiction,Grazyna Szapolowska::Maria Pakulnis::Aleksander Bardini,SZCZESLIWY KONIEC::WITHOUT END::NO END
4ce2b6f550612,Bimbo's Initiation,Dave Fleischer,1931,USA,,Film,,,
4ce2b6f5b2e41,Die BITTEREN TRÄNEN DER PETRA VON KANT,Rainer Werner Fassbinder,1972,Federal Republic of Germany,Drama,Film,Fiction,Margit Carstensen::Hanna Schygulla::Katrin Schaake,The Bitter Tears of Petra von Kant
4ce2b6f61715c,BLAISE PASCAL,,1972,France::Italy,Drama,Television,Fiction,Pierre Arditi::Rita Forzano::Giuseppe Addobbati,PASCAL
4ce2b6f62d52b,Die Blechtrommel,Volker Schlöndorff,1979,France::Poland::Yugoslavia::Federal Republic of Germany,Drama,Film,Fiction,Mario Adorf::Angela Winkler::David Bennent,Limeni Dobos::Le Tambour::The Tin Drum
4ce2b6f631b6d,Bless Their Little Hearts,Billy Woodberry,1983,USA,Drama,Film,Fiction,Nate Hardman::Kaycee Moore::Angela Burnett,
4ce2b6f634483,Bleu Shut  (30 Minutes),Robert Nelson,1970,USA,Comedy::Drama,Film,Fiction,,Bleu Shut
4ce2b6f642135,Blind,Frederick Wiseman,1987,USA,Documentary,Film,Non Fiction,,
4ce2b6f693062,Blowjob,Andy Warhol,1964,USA,,Film,,DeVerne Bookwalter,Blow Job
4ce2b6f695fc4,Blowup,Michelangelo Antonioni,1967,United Kingdom::Italy::USA,Drama,Film,Fiction,Vanessa Redgrave::Sarah Miles::David Hemmings,The Blow Up::Blow-up
4ce2b6f69a0ef,Bluebeard's Eighth Wife,,1938,USA,Comedy,Film,Fiction,Claudette Colbert::Gary Cooper::Edward Everett Horton,Bluebeard's 8th Wife
4ce2b6f6c85c4,Blue Velvet,David Lynch,1986,USA,Drama,Film,Fiction,Kyle MacLachlan::Isabella Rossellini::Dennis Hopper,
4ce2b6f6d54de,Boardinghouse,John Wintergate,1984,USA,Horror,Film,Fiction,Hawk Audley::Kalassu::Alexandra Day,
4ce2b6f70f8b9,O BOBO,,1987,Portugal,Drama,Film,Fiction,Luísa Marques::Victor Santos Ramos::Fernando Heitor,The JESTER
4ce2b6f71c846,Body and Soul,Robert Rossen,1947,USA,Film noir,Film,Fiction,John Garfield::Lilli Palmer::Hazel Brooks,
4ce2b6f7c1e39,Borom Sarret,Ousmane Sembène,1963,France::Senegal,Drama,Film,Fiction,Ly Abdoulaye::Albourah,The Wagoner::Le Charretier::The Cart Driver
4ce2b6f7e4d64,Le BOUCHER,,1970,France::Italy,Drama,Film,Fiction,Stéphane Audran::Jean Yanne::Antonio Passalia,The BUTCHER
4ce2b6f95cd00,Broken Blossoms or the Yellow Man and the Girl,D.W. Griffith,1919,USA,Romance::Drama,Film,Fiction,Lillian Gish::Richard Barthelmess::Donald Crisp,Broken Blossoms::The Yellow Man and the Girl
4ce2b6f9669b2,The Man I Killed,,1932,USA,War,Film,Fiction,Lionel Barrymore::Nancy Carroll::Phillips Holmes,Broken Lullaby
4ce2b6f9c905a,"BRUTTI, SPORCHI E CATTIVI",,1976,Italy,,Film,Fiction,Francesco Anniballi::Maria Bosco::Giselda Castrini,"UGLY, DIRTY AND BAD::UGLY, DIRTY AND MEAN::DOWN AND DIRTY"
4ce2b6f9d7213,Die Büchse der Pandora,G.W. Pabst,1928,Germany,Drama,Film,Fiction,Louise Brooks::Fritz Kortner::Francis Lederer,Pandora's Box::Loulou::Lulu
4ce2b6fb16daf,La Caduta degli Dei,,1969,Switzerland::Italy::Federal Republic of Germany,Drama,Film,Fiction,Zarah Leander::Dirk Bogarde::Ingrid Thulin,Gõtterdämmerung::Les Damnes::The Damned::Le Crepuscule des Dieux
4ce2b6fc47366,Le CAPITAINE FRACASSE,,1942,France,Romance::Action and Adventure::Period drama,Film,Fiction,Fernand Gravey::Jean Weber::Assia Noris,CAPTAIN FRACASSE
4ce2b6fcb7c36,Carlito's Way,Brian De Palma,1993,USA,Gangster,Film,Fiction,Al Pacino::Sean Penn::Penelope Ann Miller,
4ce2b6fccbdae,Un CARNET DE BAL,Julien Duvivier,1937,France,Drama,Film,Fiction,Marie Bell::Maurice Bernard::Françoise Rosay,The DANCE PROGRAMME::CHRISTINE::LIFE DANCES ON
4ce2b6fcec1cc,Carriage Trade,Warren Sonbert,1967,USA,,Film,,,
4ce2b6fe03642,CÉLINE ET JULIE VONT EN BATEAU,Jacques Rivette,1974,France,Drama,Film,Fiction,Juliet Berto::Dominique Labourier::Bulle Ogier,CELINE AND JULIE GO BOATING::PHANTOM LADIES OVER PARIS::CELINE ET JULIE VONT EN BATEAU  PHANTOM LADIES OVER PARIS
4ce2b6fe2a06a,C'ERAVAMO TANTO AMATI,Ettore Scola,1974,Italy,Drama,Film,Fiction,Nino Manfredi::Vittorio Gassman::Stefania Sandrelli,NOUS NOUS SOMMES TANT AIMÉS::THOSE WERE THE YEARS::WE ALL LOVED EACH OTHER SO MUCH
4ce2b6fe560c7,The Sorrow and the Pity,,1969,Switzerland::Federal Republic of Germany,Documentary,Film,Non Fiction,Marcel Ophüls::André Harris::Georges Bidault,Le CHAGRIN ET LA PITIÉ::The SORROW AND THE SHAME
4ce2b6fec5372,CHANSON D'ARMOR,Jean Epstein,1934,France,Drama,Film,Fiction,Yvon Le Mar'hadour::Marinette Fournis::Viguier,SONG OF ARMORICA
4ce2b6fec6e4f,Un Chant d'Amour,Jean Genet,1950,France,Artists' Moving Image,Film,Fiction,Lucien Sénemaud::Java::Coco Le Martiniquais,A Song of Love
4ce2b6feda12b,The Charge of the Light Brigade,Tony Richardson,1968,United Kingdom,War::Historical drama,Film,Fiction,Trevor Howard::Vanessa Redgrave::John Gielgud,
4ce2b6ffc05d8,Un chien andalou,,1928,France,Artists' Moving Image,Film,Fiction,Simone Mareuil::Pierre Batcheff::Jaime Miravilles,An Andalusian Dog
4ce2b6ffc2614,La CHIENNE,Jean Renoir,1931,France,Drama,Film,Fiction,Michel Simon::Janie Marèse::Georges Flamant,
4ce2b700c6831,Christmas on Earth,Barbara Rubin,1963,USA,,Film,,,
4ce2b70180c21,MANILA BY NIGHT  CITY AFTER DARK,Ishmael Bernal,1981,Philippines,Drama,Film,Fiction,Charito Solis::Johnny Wilson::William Martinez,
4ce2b70185ec6,City Girl,,1929,USA,,Film,Fiction,Charles Farrell::Mary Duncan::David Torrence,Our Daily Bread
4ce2b7026f652,Le COCHON,,1970,France,Artists' Moving Image,Film,Fiction,,The Pig
4ce2b70275daa,Cocksucker Blues,Robert Frank::Daniel Seymour,1979,USA,Documentary,Film,Non Fiction,The Rolling Stones::Marshall Chess::Stevie Wonder,Cs Blues
4ce2b70324f56,"Come Back, Africa",Lionel Rogosin,1959,USA,Drama-documentary,Film,Fiction,"people of Johannesburg, South Africa, The::Zacharia Mgabi::Vinah Benile",True Stories
4ce2b70412349,How Yukong Moved the Mountains,,1976,France,Anthology::Documentary,Film,Non Fiction,,COMMENT YUKONG DÉPLACA LES MONTAGNES::PROFESSOR TSIEN::TRADITIONAL HANDICRAFTS::An ARMY CAMP::The FOOTBALL INCIDENT - HIGH SCHOOl::HOW YUKONG MOVED MOUNTAINS::JORIS IVENS' CHINA::REHEARSAL AT THE PEKING OPERA
4ce2b70441d4d,COMO ERA GOSTOSO O MEU FRANCES,,1971,Brazil,Action and Adventure::Period drama,Film,Fiction,Manfredo Colassanti::Arduíno Colassanti::Ana Maria Magalhães,HOW TASTY WERE MY LITTLE FRENCHMEN::HOW TASTY WAS MY LITTLE FRENCHMAN
4ce2b7049d6ee,The Cool World,Shirley Clarke,1963,USA,Drama,Film,Fiction,Mal Waldron::Dizzy Gillespie::Yuseef Lateef,
4ce2b704d3439,PIERINO AIUTANTE MESSO COMUNALE... PRATICAMENTE SPIONE,Mario Bianchi,1982,Italy,Comedy,Film,Fiction,Tony Raggetti::Aldo Ralli::Aldo Sambrell,EMANUELLE IN THE COUNTRY::L' INFERMIERA DI CAMPAGNA::COUNTRY NURSE
4ce2b7051d628,Cosmic Ray,Bruce Conner,1962,USA,Artists' Moving Image,Film,Fiction,,
4ce2b7055b50f,The Country Doctor,D.W. Griffith,1909,USA,,Film,,,
4ce2b7068fa92,Crossroads,Bruce Conner,1976,USA,Documentary,Film,Non Fiction,,
4ce2b70696ace,The Crowd,King Vidor,1928,USA,Drama,Film,Fiction,Eleanor Boardman::James Murray::Bert Roach,
4ce2b70869685,DAOMA ZEI,,1986,People's Republic of China,Drama,Film,Fiction,Tseshang Rigzin::Dan Jiji::Jayang Jamco,The HORSE THIEF
4ce2b7093f572,The Dead,John Huston,1987,United Kingdom::USA::Federal Republic of Germany,Drama,Film,Fiction,Anjelica Huston::Donal McCann::Helena Carroll,Dubliners
4ce2b709488e6,DEADLOCK,Roland Klick,1970,Israel::Federal Republic of Germany,Western,Film,Fiction,Mario Adorf::Marquard Böhm::Anthony Dawson,
4ce2b70a6f8b6,La DENTELLIÈRE,,1977,Switzerland::France::Federal Republic of Germany,Drama,Film,Fiction,Isabelle Huppert::Yves Beneyton::Florence Giorgetti,The LACE-MAKER::The LACEMAKER::Die SPITZENKLÖPPLERIN
4ce2b70a95438,Le DERNIER MÉTRO,François Truffaut,1979,France,Romance::War,Film,Fiction,Catherine Deneuve::Gérard Depardieu::Jean Poiret,The LAST SUBWAY::The LAST METRO
4ce2b70b19496,DEUTSCHLAND BLEICHE MUTTER,,1980,Federal Republic of Germany,Drama,Film,Fiction,Eva Mattes::Ernst Jacobi::Elisabeth Stepanek,"GERMANY, PALE MOTHER"
4ce2b70b25114,2 ou 3 choses que je sais d'elle,Jean-Luc Godard,1967,France,Drama,Film,Fiction,Jean-Luc Godard::Marina Vlady::Roger Montsoret,2 or 3 Things I Know about Her::Two or Three Things I Know about Her
4ce2b70b2b559,DEVDAS,,1955,India,Musical::Romance::Drama,Film,Fiction,Dilip Kumar::Suchitra Sen::Vyjayanthimala,
4ce2b70cdbf8c,L' ARRIVEE D'UN TRAIN EN GARE,,1906,France,Trick film,Film,Non Fiction,,La LLEGADA DE UN TREN
4ce2b70ce8ae8,The Docks of New York,,1928,USA,Romance::Drama,Film,Fiction,George Bancroft::Betty Compson::Olga Baclanova,
4ce2b70d6adee,Dolemite,D'Urville Martin,1975,USA,,Film,,Rudy Ray Moore::D'Urville Martin::Jerry Jones,
4ce2b70d6bcb8,DOLGIE PROVODY,,1987,USSR,Drama,Film,Fiction,Yuri Kayourov::Zenaida Sharko::Oleg Vladimirski,DOLGHYIE PROVOD::LONG FAREWELLS::The LONG GOODBYE
4ce2b70e13e3d,Dots,Norman McLaren,1940,Canada,Animation::Artists' Moving Image,Film,Non Fiction,,Points
4ce2b70e49bb7,Down by Law,,1986,USA::Federal Republic of Germany,Comedy::Drama,Film,Fiction,Tom Waits::John Lurie::Roberto Benigni,
4ce2b70eb3214,Die 3-GROSCHEN-OPER,,1931,Germany::USA,Crime::Musical::Period drama,Film,Fiction,Rudolf Forster::Carola Neher::Fritz Rasp,L' OPÉRA DE QUAT'SOUS::The THREEPENNY OPERA::La OPERA DE LOS TRES PENIQUES
4ce2b70ecb5c7,Die dritte Generation,Rainer Werner Fassbinder,1979,Federal Republic of Germany,Drama,Film,Fiction,Volker Spengler::Bulle Ogier::Hanna Schygulla,The Third Generation
4ce2b70edcb9b,La DROLESSE,,1979,France,Crime,Film,Fiction,Madeleine Desdevises::Claude Hébert::Paulette Lahaye,The HUSSY
4ce2b70f27ce4,DU CÔTE D'OROUET,Jacques Rozier,1971,France,Drama,Film,Fiction,Caroline Cartier::Danièle Croisy::Françoise Guégan,
4ce2b7102b79a,Eat the Document,Bob Dylan::Howard Alk,1972,USA,Documentary,Film,Non Fiction,Bob Dylan::John Lennon::Robbie Robinson,Bob Dylan
4ce2b71098a19,"FONTANE EFFI BRIEST ODER VIELE, DIE EINE AHNUNG HABEN VON IHREN MÖGLICHKEITEN UND IHREN BEDÜRFNISSEN UND TROTZDEM DAS",Rainer Werner Fassbinder,1974,Federal Republic of Germany,Drama,Film,Fiction,Rainer Werner Fassbinder::Hanna Schygulla::Wolfgang Schenck,EFFI BRIEST::FONTANE EFFI BRIEST
4ce2b710d1fc3,EINLEITUNG ZU ARNOLD SCHOENBERGS BEGLEITMUSIK ZU EINER LICHTSPIELSCENE,Jean-Marie Straub,1972,Italy::Federal Republic of Germany,Documentary,Film,Non Fiction,Günter Peter Straschek::Danièle Huillet::Peter Nestler,INTRODUCTION TO ARNOLD SCHOENBERG'S ACCOMPANYING MUSIC FOR A  SILENT FILM SCENE
4ce2b711a157d,Empire,,1964,USA,Documentary,Film,Non Fiction,,
4ce2b711c6230,The End,Chris Maclaine,1953,USA,,Film,,,
4ce2b71202028,L' ENFANCE NUE,Maurice Pialat,1969,France,Drama,Film,Fiction,Michel Tarrazon::Linda Gutemberg::Raoul Billerey,The Naked Childhood::MOI::ETAT-CIVIL FRANÇOIS::La PEAU DURE
4ce2b712035a5,Un ENFANT DANS LA FOULE,Gérard Blain,1976,France,Drama,Film,Fiction,César Chauveau::Claude Cernay::Annie Kovaks,A CHILD IN THE CROWD::CHERE FAMILLE
4ce2b71208b72,Les Enfants du paradis,Marcel Carné,1945,France,Romance::Drama,Film,Fiction,Arletty::Jean-Louis Barrault::Pierre Brasseur,Funambule::Children of Paradise
4ce2b71209a69,L' ENFANT SECRET,Philippe Garrel,1983,France,Romance::Drama,Film,Fiction,Anne Wiazemsky::Henri de Maublanc::Xuan Lindemayer,The HIDDEN CHILD::The SECRET CHILD
4ce2b71279653,Epidemic,Lars von Trier,1987,Denmark,Horror,Film,Fiction,Susanne Ottesen::Allan De Wall::Ole Ernst,
4ce2b7129e554,ERE ERERA BALEIBU IZIK SUBUA ARUAREN,Jose Sistiaga,1970,Spain,,Film,,,ERE ERERA BALEIBU ICIK SUBUA ARUAREN
4ce2b7130adb5,ESTHER,,1986,France::Israel,Melodrama,Film,Fiction,Muhamad Bacri::Giuliano Mer::Simona Binyamini,ESTHER FOREVER
4ce2b713411c8,...E TU VIVRAI NEL TERRORE! L'ALDILA,Lucio Fulci,1981,Italy,Horror,Film,Fiction,Catriona Maccoll::David Warbeck::Cinzia Monreale,L' ALDILA::SEVEN DOORS OF DEATH::And You'll Live in the Terror! The Beyond::7 Doors of Death::The Beyond
4ce2b71349eb0,Eureka,Nicolas Roeg,1984,United Kingdom::USA,Drama,Film,Fiction,Gene Hackman::Theresa Russell::Rutger Hauer,
4ce2b7134b926,Eureka,Ernie Gehr,1974,USA,Artists' Moving Image,Film,,,
4ce2b714e9247,F for Fake,Orson Welles,1975,France::Iran::Federal Republic of Germany,Documentary,Film,Non Fiction,Orson Welles::Oja Kodar::Joseph Cotten,VÉRITÉS ET MENSONGES::FAKE!!::?::NOTHING BUT THE TRUTH::ABOUT FAKES
4ce2b71519ceb,The Fall,Peter Whitehead,1969,United Kingdom,Documentary::Artists' Moving Image,Film,Non Fiction,Peter Whitehead::Alberta Tiburzi::Julie Bovasso,
4ce2b715a3953,Fantasia,Ben Sharpsteen::Samuel Armstrong::Samuel Armstrong::James Algar::Bill Roberts::Paul Satterfield::Hamilton Luske::Jim Handley::Ford Beebe::T. Hee::Norman Ferguson::Wilfred Jackson,1940,USA,Anthology::Animation::Musical,Film,Fiction,Leopold Stokowski::Philadelphia Symphony Orchestra::Deems Taylor,The Concert Feature
4ce2b71608532,"Faster, Pussycat! Kill! Kill!",Russ Meyer,1966,USA,Comedy::Crime,Film,Fiction,Tura Satana::Haji::Stuart Lancaster,"Faster Pussycat! Wham! Bang!::Pussycat::The Mankillers::Faster, Pussycat! Go! Go!::The Leather Girls"
4ce2b716c6889,La FEMME D'À COTÉ,François Truffaut,1981,France,Romance::Drama,Film,Fiction,Gérard Depardieu::Fanny Ardant::Henri Garçin,The WOMAN NEXT DOOR
4ce2b716cf7f7,FEMMES - FEMMES,Paul Vecchiali,1974,France,Comedy::Drama,Film,Fiction,Sonia Saviange::Hélène Surgère::Michel Delahaye,
4ce2b716e5496,Ferris Bueller's Day Off,John Hughes,1986,USA,Comedy,Film,Fiction,Matthew Broderick::Alan Ruck::Mia Sara,
4ce2b71716c23,Le FEU FOLLET,Louis Malle,1963,France::Italy,Drama,Film,Fiction,Maurice Ronet::Léna Skerla::Yvonne Clech,The FIRE WITHIN::MALLE'S FIRE::FUOCO FATUO::A TIME TO LIVE AND A TIME TO DIE::WILL O' THE WISP
4ce2b717e62c9,Fingers,James Toback,1977,USA,Drama,Film,Fiction,Harvey Keitel::Tisa Farrow::Jim Brown,
4ce2b717f10d3,Il fiore delle Mille e una notte,Pier Paolo Pasolini,1974,France::Italy,Fantasy,Film,Fiction,Ninetto Davoli::Ines Pellegrini::Franco Citti,The FLOWER OF THE ARABIAN NIGHTS::Arabian Nights::The THOUSAND AND ONE NIGHTS
4ce2b718e5b7d,Flicker,Tony Conrad,1966,USA,Artists' Moving Image,Film,,,
4ce2b71955b0b,The Fly,David Cronenberg,1986,USA,Horror::Science Fiction,Film,Fiction,Jeff Goldblum::Geena Davis::John Getz,
4ce2b71986d06,The Fog,John Carpenter,1979,USA,Horror::Thriller,Film,Fiction,Adrienne Barbeau::Hal Holbrook::Janet Leigh,
4ce2b719a7e4a,A Grin without a Cat,Chris Marker,1977,France,Documentary,Film,Non Fiction,Davos Hanich::Simone Signoret::Jorge Semprún,Le FOND DE L'AIR EST ROUGE::The BASE OF THE AIR IS RED
4ce2b71a05188,The Forbidden Zone,,1980,USA,Comedy::Musical,Film,Fiction,Herve Villechaize::Susan Tyrrell::Marie-Pascale Elfman,
4ce2b71a239ce,Forest of Bliss,Robert Gardner,1986,USA,Documentary,Film,Non Fiction,,
4ce2b71b3b873,FRANCISCA,,1981,Portugal,Drama,Film,Fiction,Diogo Dória::Mario Barroso::Teresa Menezes,
4ce2b71b888d3,Free Radicals,Len Lye,1958,New Zealand::USA,Documentary,Film,Non Fiction,,
4ce2b71b9a45d,French Cancan,,1955,France::Italy,Period drama,Film,Fiction,Jean Gabin::María Félix::Françoise Arnoul,French Can-Can
4ce2b71bb70da,"FRIDA, NATURALEZA VIVA",Paul Leduc,1984,Mexico,Biopic,Film,Non Fiction,Ofelia Medina::Juan José Gurrola::Max Kerlow,FRIDA: NATURALEZA VITA::FRIDA
4ce2b71c03d95,From the Notebook of ...,Robert Beavers,,USA,,Film,,,
4ce2b71c3b037,FUEGO EN CASTILLA,José Val Del Omar,1961,Spain,Artists' Moving Image,Film,,,FIRE IN CASTILLE
4ce2b71c59462,Full Metal Jacket,Stanley Kubrick,1987,United Kingdom::USA,War,Film,Fiction,Matthew Modine::Adam Baldwin::Vincent D'Onofrio,
4ce2b71c714b9,15/67 TV,Kurt Kren,1967,Austria,Artists' Moving Image,Film,,,
4ce2b71d7abac,Die GEBURT DER NATION,Klaus Wyborny,1973,Federal Republic of Germany,Drama,Film,Fiction,Klaus Wyborny::Christoph Hemmerling::Peter Flak,The BIRTH OF A NATION::KLAUS WYBORNY'S BIRTH OF THE NATION
4ce2b71e1f83f,GESCHICHTE DER NACHT,,1978,Switzerland::France::Italy::Federal Republic of Germany,Documentary,Film,Non Fiction,,STORY OF THE NIGHT::The STORY OF NIGHT::STORIA DELLA NOTTE
4ce2b71e20ff7,GESCHICHTSUNTERRICHT,Danièle Huillet::Jean-Marie Straub,1972,Federal Republic of Germany,Historical drama,Film,Fiction,Gottfried Bold::Johann Unterpertinger::Henri Ludwigg,HISTORY LESSONS::LEÇONS D'HISTOIRE
4ce2b71ec6947,The Girl from Chicago,Oscar Micheaux,1932,USA,Crime::Melodrama,Film,Fiction,Carl Mahon::Star Calloway::Grace Smith,
4ce2b71f5aefa,Gloria,,1980,USA,Gangster::Crime::Thriller,Film,Fiction,Gena Rowlands::Buck Henry::Julie Carmen,One Summer Night
4ce2b71f7b16c,The Go-Between,Joseph Losey,1971,United Kingdom,Drama,Film,Fiction,Julie Christie::Alan Bates::Margaret Leighton,
4ce2b7207140b,The Goonies,Richard Donner,1985,USA,Comedy::Action and Adventure,Film,Fiction,Sean Astin::Josh Brolin::Jeff Cohen,
4ce2b7207c4a4,"GORI, GORI, MOYA ZVEZDA",Aleksandr Mitta,1970,USSR,,Film,,Oleg Tabakov::Elena Proklova::Leonid Kuravlyov,"SHINE, SHINE, MY STAR"
4ce2b720c8750,La GRANDE BOUFFE,,1973,France::Italy,Comedy::Drama,Film,Fiction,Marcello Mastroianni::Ugo Tognazzi::Michel Piccoli,BLOW-OUT::The GREAT FEED::Le BANQUET
4ce2b721151ac,The Grapes of Wrath,John Ford,1940,USA,Drama,Film,Fiction,Henry Fonda::Jane Darwell::Charles Grapewin,
4ce2b7212a4d1,Plan 9 from outer Space,,1958,USA,Horror::Science Fiction,Film,Fiction,Tor Johnson::Vampira::Tom Keene,Vampire from Venus::Grave Robbers from outer Space
4ce2b7219ffd8,Greed,Erich von Stroheim,1923,USA,Drama,Film,Fiction,ZaSu Pitts::Gibson Gowland::Jean Hersholt,Les Rapaces
4ce2b721f065a,The Great Ecstasy of Woodcarver Steiner,Werner Herzog,1975,Federal Republic of Germany,Documentary,Film,Non Fiction,Werner Herzog::Walter Steiner,Die GROßE EKSTASE DES BILDSCHNITZERS STEINER::Die GROSSE EKSTASE DES BILDSCHNITZERS STEINER
4ce2b72300bd8,Hamlet,Laurence Olivier,1948,United Kingdom,Drama,Film,Fiction,Laurence Olivier::Eileen Herlie::Basil Sydney,
4ce2b7234f9b8,Hannah and Her Sisters,Woody Allen,1986,USA,Comedy,Film,Fiction,Woody Allen::Michael Caine::Mia Farrow,
4ce2b72352ea3,Hanoi Martes Trece,,1967,Cuba,Documentary,Film,Non Fiction,,Hanoi Tuesday 13th
4ce2b7235c23c,HAN YE,Que Wen,1985,People's Republic of China,Drama,Film,Fiction,Xu Huan::Pan Hong::Lin Moyu,Une NUIT DE GLACE::COLD NIGHTS::CHILLY NIGHTS
4ce2b723d03d5,Hart of London,Jack Chambers,1970,Canada,Documentary,Film,Non Fiction,,
4ce2b724190c3,Les hautes solitudes,Philippe Garrel,1974,France,Documentary,Film,Non Fiction,Jean Seberg::Laurent Terzieff::Tina Aumont,
4ce2b724b7e05,Heaven's Gate,Michael Cimino,1980,USA,Western::Period drama,Film,Fiction,Kris Kristofferson::Christopher Walken::John Hurt,The Johnson County War
4ce2b72513d29,Hellzapoppin',,1941,USA,Comedy::Musical,Film,Fiction,Ole Olsen::Chic Johnson::Martha Raye,
4ce2b725b82be,Hero,,1986,United Kingdom::Mexico,Sport,Film,Non Fiction,Michael Caine::Diego Maradona,Hero - The Official Film of XIII World Cup
4ce2b72607f14,Het DAK VAN DE WALVIS,Henri Alekan::Raúl Ruiz,1982,France::Netherlands,Fantasy,Film,Fiction,Amber De Grauw::Herbert Curiel::Jean Badin,The TOPO OF THE WHALE::ON TOP OF THE WHALE::ROOF OF THE WHALE::TOIT DE LA BALEINE
4ce2b7267207e,Hightide,,1987,Australia::USA,Drama,Film,Fiction,Judy Davis::Jan Adele::Claudia Karvan,High Tide
4ce2b726a81a2,HIMALA,,1983,Philippines,Drama,Film,Fiction,Nora Aunor::Gigi Duenas::Spanky Manikan,MIRACLE
4ce2b7276d3d3,"Hitler, a film from Germany",Hans Jürgen Syberberg,1977,Federal Republic of Germany,Biopic,Film,Fiction,Heinz Schubert::André Heller::Hellmut Lange,"HITLER, EIN FILM AUS DEUTSCHLAND::OUR HITLER::The GRAIL  Ein GRAL::HITLER::The END OF THE WINTER'S TALE  Das ENDE EINES WINTER-MARCHENS::A GERMAN DREAM  Ein DEUTSCHER TRAUM"
