voter_id,raw_film_title,normed_film_title,searchable_film_title,film_director,film_director_searchable,film_year,film_id
1156,Tabu,Tabu,tabu,F. W. Murnau,f. w. murnau,1931,4ce2b6b78bfc0
1156,Vivre Sa Vie,Vivre Sa Vie,vivre sa vie,Jean-Luc Godard,jean-luc godard,1962,4ce2b6ba057c9
796,"""I Know Where I'm Going!""","""I Know Where I'm Going!""","""i know where i'm going!""",Michael Powell/Emeric Pressburger,michael powell/emeric pressburger,1945,4ce2b6ace5f91
796,"Apartment, The",The Apartment,the apartment,Billy Wilder,billy wilder,1960,4ce2b6c010eb7
796,Bringing Up Baby,Bringing Up Baby,bringing up baby,Howard Hawks,howard hawks,1938,4ce2b6a673516
796,"Clockwork Orange, A",A Clockwork Orange,a clockwork orange,Stanley Kubrick,stanley kubrick,1971,4ce2b6a7b69f6
796,High and Low,High and Low,high and low,Akira Kurosawa,akira kurosawa,1963,4ce2b6b7d56bb
796,"Lady Eve, The",The Lady Eve,the lady eve,Preston Sturges,preston sturges,1941,4ce2b6ae66430
796,Lawrence of Arabia,Lawrence of Arabia,lawrence of arabia,David Lean,david lean,1962,4ce2b6aea50ea
796,Meet Me In St. Louis,Meet Me In St. Louis,meet me in st. louis,Vincente Minnelli,vincente minnelli,1944,4ce2b6b02dc27
796,Rio Grande,Rio Grande,rio grande,John Ford,john ford,1950,4ce2b6b4624f5
796,"Wild Bunch, The",The Wild Bunch,the wild bunch,Sam Peckinpah,sam peckinpah,1969,4ce2b6bad3a0d
668,8½,8½,8 1/2,Federico Fellini,federico fellini,1963,4ce2b6b25bb2b
668,"Atalante, L'",L'Atalante,l'atalante,Jean Vigo,jean vigo,1934,4ce2b6a439bc9
668,Chimes at Midnight,Chimes at Midnight,chimes at midnight,Orson Welles,orson welles,1966,4ce2b6a70cd80
668,"Conformist, The",The Conformist,the conformist,Bernardo Bertolucci,bernardo bertolucci,1970,4ce2b6a7e0681
668,"Goto, Island of Love","Goto, Island of Love","goto, island of love",Walerian Borowczyk,walerian borowczyk,1968,4ce2b6ab66d03
668,Pandora's Box,Pandora's Box,pandora's box,G W Pabst,g w pabst,1928,4ce2b6f9d7213
668,Raging Bull,Raging Bull,raging bull,Martin Scorsese,martin scorsese,1980,4ce2b6bf2249d
668,"Règle du jeu, La",La Règle du jeu,la regle du jeu,Jean Renoir,jean renoir,1939,4ce2b6b41d658
668,Shanghai Express,Shanghai Express,shanghai express,Josef von Sternberg,josef von sternberg,1932,4ce2b6b5a243a
668,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
413,"General, The",The General,the general,Buster Keaton,buster keaton,1926,4ce2b6aae85f3
413,How Green Was My Valley,How Green Was My Valley,how green was my valley,John Ford,john ford,1941,4ce2b6acb6fe3
413,Ivan the Terrible,Ivan the Terrible,ivan the terrible,Sergei M Eisenstein,sergei m eisenstein,1945,4ce2b6ad684f4
413,Late Spring,Late Spring,late spring,Ozu Yasujirô ,ozu yasujiro ,1949,4ce2b6a498bd1
413,M,M,m,Fritz Lang,fritz lang,1931,4ce2b6af6aedd
413,Passion of Joan of Arc,Passion of Joan of Arc,passion of joan of arc,Carl Theodor Dreyer,carl theodor dreyer,1927,4ce2b754db651
413,Playtime,Playtime,playtime,Jacques Tati,jacques tati,1967,4ce2b6b3291db
413,Rear Window,Rear Window,rear window,Alfred Hitchcock,alfred hitchcock,1954,4ce2b6955c6ba
413,"Règle du jeu, La",La Règle du jeu,la regle du jeu,Jean Renoir,jean renoir,1939,4ce2b6b41d658
413,Through the Olive Trees,Through the Olive Trees,through the olive trees,Abbas Kiarostami,abbas kiarostami,1994,4ce2b7dda5e6d
667,Blue Velvet,Blue Velvet,blue velvet,David Lynch,david lynch,1986,4ce2b6f6c85c4
667,Celine and Julie Go Boating,Celine and Julie Go Boating,celine and julie go boating,Jacques Rivette,jacques rivette,1974,4ce2b6fe03642
667,Citizen Kane,Citizen Kane,citizen kane,Orson Welles,orson welles,1941,4ce2b6a7a801b
667,"Conformist, The",The Conformist,the conformist,Bernardo Bertolucci,bernardo bertolucci,1970,4ce2b6a7e0681
667,Hiroshima Mon Amour,Hiroshima Mon Amour,hiroshima mon amour,Alain Resnais,alain resnais,1959,4ce2b6ac59a0b
667,His Girl Friday,His Girl Friday,his girl friday,Howard Hawks,howard hawks,1939,4ce2b6ac5e051
667,Pierrot le Fou,Pierrot le Fou,pierrot le fou,Jean-Luc Godard,jean-luc godard,1965,4ce2b6b310bc0
667,"Règle du jeu, La",La Règle du jeu,la regle du jeu,Jean Renoir,jean renoir,1939,4ce2b6b41d658
667,"Shop Around the Corner, The",The Shop Around the Corner,the shop around the corner,Ernst Lubitsch,ernst lubitsch,1940,4ce2b6b5c4f6e
667,Ugetsu Monogatari,Ugetsu Monogatari,ugetsu monogatari,Mizoguchi Kenji,mizoguchi kenji,1953,4ce2b6b94daff
1196,Barton Fink,Barton Fink,barton fink,Joel & Ethan Coen,joel & ethan coen,1991,4ce2b7a7c7114
1196,"City of Lost Children, The",The City of Lost Children,the city of lost children,Marc Caro/Jean-Pierre Jeunet,marc caro/jean-pierre jeunet,1995,4ce2b7d306a3c
1196,Down By Law,Down By Law,down by law,Jim Jarmusch,jim jarmusch,1986,4ce2b70e49bb7
1196,Ikiru,Ikiru,ikiru,Akira Kurosawa,akira kurosawa,1952,4ce2b6ace592f
1196,Let the Right One In,Let the Right One In,let the right one in,Tomas Alfredson,tomas alfredson,2008,4ce2b8c89ed00
1196,Repo Man,Repo Man,repo man,Alex Cox,alex cox,1983,4ce2b6e31fdf2
1196,Sexy Beast,Sexy Beast,sexy beast,Jonathan Glazer,jonathan glazer,2000,4ce2b829473c5
1196,Solaris,Solaris,solaris,Steven Soderbergh,steven soderbergh,2002,4ce2b87f33770
1196,"Three Burials of Melquiades Estrada, The",The Three Burials of Melquiades Estrada,the three burials of melquiades estrada,Tommy Lee Jones,tommy lee jones,2005,4ce2b8ad858b9
1196,"Winter's Bone, The",The Winter's Bone,the winter's bone,Debra Granik,debra granik,2010,4ce2b8dbed8dc
981,"Blonde in Love, A",A Blonde in Love,a blonde in love,Milos Forman,milos forman,1965,4ce2b6ae842a3
981,Fat City,Fat City,fat city,John Huston,john huston,1972,4ce2b6a9e4a16
981,Letter From an Unknown Woman,Letter From an Unknown Woman,letter from an unknown woman,Max Ophüls,max ophuls,1948,4ce2b6aec1d37
981,Ordet,Ordet,ordet,Carl Theodor Dreyer,carl theodor dreyer,1955,4ce2b752105a2
981,"Return, The",The Return,the return,Andrei Zvyagintsev,andrei zvyagintsev,2003,4ce2b89b8e9ee
981,Rio Bravo,Rio Bravo,rio bravo,Howard Hawks,howard hawks,1958,4ce2b6b461386
981,Taxi Driver,Taxi Driver,taxi driver,Martin Scorsese,martin scorsese,1976,4ce2b6b7bc1b8
981,Tokyo Story,Tokyo Story,tokyo story,Ozu Yasujirô ,ozu yasujiro ,1953,4ce2b6b8908e4
981,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
981,You Only Live Once,You Only Live Once,you only live once,Fritz Lang,fritz lang,1937,4ce2b6bb73a27
87,Dead Ringers,Dead Ringers,dead ringers,David Cronenberg,david cronenberg,1988,4ce2b7949bbfa
87,Dogville,Dogville,dogville,Lars von Trier,lars von trier,2003,4ce2b85bbfe0f
87,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,eternal sunshine of the spotless mind,Michel Gondry,michel gondry,2004,4ce2b8a02e9bd
87,Female Trouble,Female Trouble,female trouble,John Waters,john waters,1974,4ce2b6bd4e3ec
87,Inland Empire,Inland Empire,inland empire,David Lynch,david lynch,2006,4ce2b8bf0cf11
87,Irreversible,Irreversible,irreversible,Gaspar Noé,gaspar noe,2002,4ce2b86c78e77
87,Performance,Performance,performance,Donald Cammell/Nicolas Roeg,donald cammell/nicolas roeg,1970,4ce2b6b2d8659
87,Possession,Possession,possession,Andrzej Zulawski,andrzej zulawski,1981,4ce2b75a9a6a3
87,"Texas Chainsaw Massacre, The",The Texas Chainsaw Massacre,the texas chainsaw massacre,Tobe Hooper,tobe hooper,1974,4ce2b6b7ea720
87,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
1112,Dead Man,Dead Man,dead man,Jim Jarmusch,jim jarmusch,1995,4ce2b7dce0860
1112,Intolerance,Intolerance,intolerance,D.W. Griffith,d.w. griffith,1916,4ce2b6bbaea80
1112,Kind Hearts and Coronets,Kind Hearts and Coronets,kind hearts and coronets,Robert Hamer,robert hamer,1949,4ce2b73453fda
1112,Kwaidan,Kwaidan,kwaidan,Kobayashi Masaki,kobayashi masaki,1964,4ce2b6ae56e7c
1112,Lucía,Lucía,lucia,Humberto Solás,humberto solas,1969,4ce2b6af56337
1112,Man with a Movie Camera,Man with a Movie Camera,man with a movie camera,Dziga Vertov,dziga vertov,1929,4ce2b6a21d217
1112,"Milky Way, The",The Milky Way,the milky way,Luis Buñuel,luis bunuel,1968,4ce2b6ba0b5ce
1112,Passion of Joan of Arc,Passion of Joan of Arc,passion of joan of arc,Carl Theodor Dreyer,carl theodor dreyer,1927,4ce2b754db651
1112,Performance,Performance,performance,Donald Cammell/Nicolas Roeg,donald cammell/nicolas roeg,1970,4ce2b6b2d8659
1112,"Wild Bunch, The",The Wild Bunch,the wild bunch,Sam Peckinpah,sam peckinpah,1969,4ce2b6bad3a0d
56,8½,8½,8 1/2,Federico Fellini,federico fellini,1963,4ce2b6b25bb2b
56,"Bicycle Thieves, The",The Bicycle Thieves,the bicycle thieves,Vittorio de Sica,vittorio de sica,1948,4ce2b6ae61fec
56,City Lights,City Lights,city lights,Charles Chaplin,charles chaplin,1931,4ce2b6bbb8e51
56,Mulholland Dr,Mulholland Dr,mulholland dr,David Lynch,david lynch,2001,4ce2b8379038e
56,"Purple Rose of Cairo, The",The Purple Rose of Cairo,the purple rose of cairo,Woody Allen,woody allen,1985,4ce2b6c2df83e
56,"Règle du jeu, La",La Règle du jeu,la regle du jeu,Jean Renoir,jean renoir,1939,4ce2b6b41d658
56,"Short Film About Love, A",A Short Film About Love,a short film about love,Krzysztof Kieslowski,krzysztof kieslowski,1988,4ce2b7972ab60
56,Singin' in the Rain,Singin' in the Rain,singin' in the rain,Stanley Donen/Gene Kelly,stanley donen/gene kelly,1951,4ce2b6b6036b6
56,"Time to Live and a Time To Die, A",A Time to Live and a Time To Die,a time to live and a time to die,Hsiao-hsien Hou,hsiao-hsien hou,1985,4ce2b77a7e0f2
56,Where is My Friend's House?,Where is My Friend's House?,where is my friend's house?,Abbas Kiarostami,abbas kiarostami,1989,4ce2b79e28ef5
793,Behind the Green Door,Behind the Green Door,behind the green door,Artie Mitchell/Jim Mitchell,artie mitchell/jim mitchell,1972,4ce2b6f339f26
793,Boardinghouse,Boardinghouse,boardinghouse,John Wintergate,john wintergate,1984,4ce2b6f6d54de
793,Dead Ringers,Dead Ringers,dead ringers,David Cronenberg,david cronenberg,1988,4ce2b7949bbfa
793,Drunken Master II,Drunken Master II,drunken master ii,Kar-leung Lau,kar-leung lau,1994,4ce2b7d6e92b3
793,Emperor of the North,Emperor of the North,emperor of the north,Robert Aldrich,robert aldrich,1973,4ce2b6a979028
793,Harold and Maude,Harold and Maude,harold and maude,Hal Ashby,hal ashby,1971,4ce2b6abd9c36
793,"King of Comedy, The",The King of Comedy,the king of comedy,Martin Scorsese,martin scorsese,1983,4ce2b73474f39
793,"Naked Prey, The",The Naked Prey,the naked prey,Cornel Wilde,cornel wilde,1965,4ce2b6b1372d6
793,Pink Flamingos,Pink Flamingos,pink flamingos,John Waters,john waters,1972,4ce2b7583aed5
793,"Wanderers, The",The Wanderers,the wanderers,Philip Kaufman,philip kaufman,1979,4ce2b6ba32951
958,Colossal Youth,Colossal Youth,colossal youth,Pedro Costa,pedro costa,2006,4ce2b8bc5e3ad
958,"Japanese Village, A",A Japanese Village,a japanese village,Ogawa Shinsuke,ogawa shinsuke,1982,4ce2b74d43382
958,Petit a petit,Petit a petit,petit a petit,Jean Rouch,jean rouch,1971,4ce2b6b2e62e9
958,Pierrot le Fou,Pierrot le Fou,pierrot le fou,Jean-Luc Godard,jean-luc godard,1965,4ce2b6b310bc0
958,Recordações da Casa Amarela,Recordações da Casa Amarela,recordacoes da casa amarela,João César Monteiro,joao cesar monteiro,1989,4ce2b7a065115
958,"Rendez-vous du diable, Les",Les Rendez-vous du diable,les rendez-vous du diable,Haroun Tazieff,haroun tazieff,1959,4ce2b6b42a428
958,"Route One, USA","Route One, USA","route one, usa",Robert Kramer,robert kramer,,10127
958,Simon of the Desert,Simon of the Desert,simon of the desert,Luis Buñuel,luis bunuel,1965,4ce2b76c082e5
958,Uncle Boonmee Who Can Recall His Past Lives,Uncle Boonmee Who Can Recall His Past Lives,uncle boonmee who can recall his past lives,Apichatpong Weerasethakul,apichatpong weerasethakul,2010,4ce2b8de13c81
958,Diary,Diary,diary,David Perlov,david perlov,,10031
838,Cops,Cops,cops,Buster Keaton,buster keaton,1922,4ce2b6a7ef0f5
838,Diamonds of the Night,Diamonds of the Night,diamonds of the night,Jan Nemec,jan nemec,1964,4ce2b6a8a4e7d
838,"Discreet Charm of the Bourgeoisie, The",The Discreet Charm of the Bourgeoisie,the discreet charm of the bourgeoisie,Luis Buñuel,luis bunuel,1972,4ce2b6a76bf31
838,Esther,Esther,esther,Amos Gitai,amos gitai,1986,4ce2b7130adb5
838,"Flicker, The",The Flicker,the flicker,Tony Conrad,tony conrad,1966,4ce2b718e5b7d
838,Guns of the Trees,Guns of the Trees,guns of the trees,Jonas Mekas,jonas mekas,1961,4ce2b6ababab3
838,History Lessons,History Lessons,history lessons,Jean-Marie Straub/Danièle Huillet,jean-marie straub/daniele huillet,1972,4ce2b71e20ff7
838,"Lady from Shanghai, The",The Lady from Shanghai,the lady from shanghai,Orson Welles,orson welles,1947,4ce2b6ae68b9c
838,Side/Walk/Shuttle,Side/Walk/Shuttle,side/walk/shuttle,Ernie Gehr,ernie gehr,,10128
838,Toute la mémoire du monde,Toute la mémoire du monde,toute la memoire du monde,Alain Resnais,alain resnais,,10129
1123,Aerial,Aerial,aerial,Margaret Tait,margaret tait,1974,4ce2b6e8b18df
1123,"Atalante, L'",L'Atalante,l'atalante,Jean Vigo,jean vigo,1934,4ce2b6a439bc9
1123,Borom Sarret,Borom Sarret,borom sarret,Ousmane Sembene,ousmane sembene,1963,4ce2b6f7c1e39
1123,Love Me Tonight,Love Me Tonight,love me tonight,Rouben Mamoulian,rouben mamoulian,1932,4ce2b6af4711f
1123,Meshes of the Afternoon,Meshes of the Afternoon,meshes of the afternoon,Maya Deren/Alexander Hammid,maya deren/alexander hammid,1943,4ce2b6b0511e9
1123,Pitcher of Colored Light,Pitcher of Colored Light,pitcher of colored light,Robert Beavers,robert beavers,2007,4ce2b8c7e01cb
1123,Port of Shadows,Port of Shadows,port of shadows,Marcel Carné,marcel carne,1938,4ce2b6b3b220d
1123,Tokyo Story,Tokyo Story,tokyo story,Ozu Yasujirô ,ozu yasujiro ,1953,4ce2b6b8908e4
1123,Valentin de las Sierras,Valentin de las Sierras,valentin de las sierras,Bruce Baillie,bruce baillie,1967,4ce2b6d7b5d42
1123,Window Water Baby Moving,Window Water Baby Moving,window water baby moving,Stan Brakhage,stan brakhage,1959,4ce2b6d46c244
559,8½,8½,8 1/2,Federico Fellini,federico fellini,1963,4ce2b6b25bb2b
559,Andrei Rublev,Andrei Rublev,andrei rublev,Andrei Tarkovsky,andrei tarkovsky,1966,4ce2b6b7433c1
559,Battleship Potemkin,Battleship Potemkin,battleship potemkin,Sergei M Eisenstein,sergei m eisenstein,1925,4ce2b6a68bd9d
559,Breathless,Breathless,breathless,Jean-Luc Godard,jean-luc godard,1960,4ce2b6bfd1ebb
559,East of Eden,East of Eden,east of eden,Elia Kazan,elia kazan,1955,4ce2b6a95ae0f
559,Hiroshima Mon Amour,Hiroshima Mon Amour,hiroshima mon amour,Alain Resnais,alain resnais,1959,4ce2b6ac59a0b
559,Lawrence of Arabia,Lawrence of Arabia,lawrence of arabia,David Lean,david lean,1962,4ce2b6aea50ea
559,"Leopard, The",The Leopard,the leopard,Luchino Visconti,luchino visconti,1963,4ce2b6aadb03d
559,"notte, La",La notte,la notte,Michelangelo Antonioni,michelangelo antonioni,1961,4ce2b6b1c031b
559,Pather Panchali,Pather Panchali,pather panchali,Satyajit Ray,satyajit ray,1955,4ce2b6b2b59cc
43,8½,8½,8 1/2,Federico Fellini,federico fellini,1963,4ce2b6b25bb2b
43,"Atalante, L'",L'Atalante,l'atalante,Jean Vigo,jean vigo,1934,4ce2b6a439bc9
43,Imitation of Life,Imitation of Life,imitation of life,Douglas Sirk,douglas sirk,1959,4ce2b6ad028a9
43,"Jetée, La",La Jetée,la jetee,Chris Marker,chris marker,1962,4ce2b7b9372f0
43,Jules et Jim,Jules et Jim,jules et jim,François Truffaut,francois truffaut,1962,4ce2b6adb948c
43,Kings of the Road,Kings of the Road,kings of the road,Wim Wenders,wim wenders,1976,4ce2b6ad02e91
43,Late Spring,Late Spring,late spring,Ozu Yasujirô ,ozu yasujiro ,1949,4ce2b6a498bd1
43,"Maman et la putain, La",La Maman et la putain,la maman et la putain,Jean Eustache,jean eustache,1973,4ce2b73f2ec00
43,True Heart Susie,True Heart Susie,true heart susie,D.W. Griffith,d.w. griffith,1919,4ce2b6b913eb2
43,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
356,Breaking the Waves,Breaking the Waves,breaking the waves,Lars von Trier,lars von trier,1996,4ce2b7e2b963d
356,Breathless,Breathless,breathless,Jean-Luc Godard,jean-luc godard,1960,4ce2b6bfd1ebb
356,Fear Eats the Soul,Fear Eats the Soul,fear eats the soul,Rainer Werner Fassbinder,rainer werner fassbinder,1974,4ce2b6bfdd960
356,Hidden,Hidden,hidden,Michael Haneke,michael haneke,2004,4ce2b8b17e6c2
356,Mirror,Mirror,mirror,Andrei Tarkovsky,andrei tarkovsky,1974,4ce2b6bb90873
356,Mulholland Dr,Mulholland Dr,mulholland dr,David Lynch,david lynch,2001,4ce2b8379038e
356,Persona,Persona,persona,Ingmar Bergman,ingmar bergman,1966,4ce2b6b2deaa5
356,Ukuaru,Ukuaru,ukuaru,Leida Laius,leida laius,,10130
356,Vertigo,Vertigo,vertigo,Alfred Hitchcock,alfred hitchcock,1958,4ce2b6b9caca4
356,"Woman Under the Influence, A",A Woman Under the Influence,a woman under the influence,John Cassavetes,john cassavetes,1974,4ce2b6bb2414d
340,2001: A Space Odyssey,2001: A Space Odyssey,2001: a space odyssey,Stanley Kubrick,stanley kubrick,1968,4ce2b6b9450a5
340,"Atalante, L'",L'Atalante,l'atalante,Jean Vigo,jean vigo,1934,4ce2b6a439bc9
340,Free Radicals,Free Radicals,free radicals,Len Lye,len lye,1958,4ce2b71b888d3
340,Hold Me While I'm Naked,Hold Me While I'm Naked,hold me while i'm naked,George Kuchar,george kuchar,1966,4ce2b6d2ec65c
340,"Jetée, La",La Jetée,la jetee,Chris Marker,chris marker,1962,4ce2b7b9372f0
340,Mirror,Mirror,mirror,Andrei Tarkovsky,andrei tarkovsky,1974,4ce2b6bb90873
340,"Movie, A",A Movie,a movie,Bruce Conner,bruce conner,1958,4ce2b749a2cbb
340,Napoleon,Napoleon,napoleon,Abel Gance,abel gance,1927,4ce2b6b13ea6d
340,Playtime,Playtime,playtime,Jacques Tati,jacques tati,1967,4ce2b6b3291db
340,"Tale of Tales, A",A Tale of Tales,a tale of tales,Yuri Norstein,yuri norstein,1979,4ce2b76ccb454
1132,Branded to Kill,Branded to Kill,branded to kill,Suzuki Seijun,suzuki seijun,1967,4ce2b7359f202
1132,Colossal Youth,Colossal Youth,colossal youth,Pedro Costa,pedro costa,2006,4ce2b8bc5e3ad
1132,Hidden,Hidden,hidden,Michael Haneke,michael haneke,2004,4ce2b8b17e6c2
1132,I am Cuba,I am Cuba,i am cuba,Mikhail Kalatozov,mikhail kalatozov,1964,4ce2b78da502c
1132,In the City of Sylvia,In the City of Sylvia,in the city of sylvia,José Luis Guerín,jose luis guerin,2007,4ce2b8c554823
1132,Mulholland Dr,Mulholland Dr,mulholland dr,David Lynch,david lynch,2001,4ce2b8379038e
1132,"Red and the White, The",The Red and the White,the red and the white,Miklos Jancso,miklos jancso,1967,4ce2b6a83acc4
1132,"Separation, A",A Separation,a separation,Asghar Farhadi,asghar farhadi,2011,4f4b8b7e5ef90
1132,Tropical Malady,Tropical Malady,tropical malady,Apichatpong Weerasethakul,apichatpong weerasethakul,2004,4ce2b8a69d6fb
1132,"Werckmeister Harmonies, The",The Werckmeister Harmonies,the werckmeister harmonies,Béla Tarr,bela tarr,2000,4ce2b848e226c
806,"Exterminating Angel, The",The Exterminating Angel,the exterminating angel,Luis Buñuel,luis bunuel,1962,4ce2b6b995895
806,"Flowers of St Francis, The",The Flowers of St Francis,the flowers of st francis,Roberto Rossellini,roberto rossellini,1950,4ce2b6aa93659
806,How Green Was My Valley,How Green Was My Valley,how green was my valley,John Ford,john ford,1941,4ce2b6acb6fe3
806,"Life and Death of Colonel Blimp, The",The Life and Death of Colonel Blimp,the life and death of colonel blimp,Michael Powell/Emeric Pressburger,michael powell/emeric pressburger,1943,4ce2b6e31bcf4
806,M,M,m,Fritz Lang,fritz lang,1931,4ce2b6af6aedd
806,"Man Escaped, A",A Man Escaped,a man escaped,Robert Bresson,robert bresson,1956,4ce2b6a7da289
806,Sans Soleil,Sans Soleil,sans soleil,Chris Marker,chris marker,1982,4ce2b7663dc08
806,"Shop Around the Corner, The",The Shop Around the Corner,the shop around the corner,Ernst Lubitsch,ernst lubitsch,1940,4ce2b6b5c4f6e
806,They Live By Night,They Live By Night,they live by night,Nicholas Ray,nicholas ray,1948,4ce2b6b818c1d
806,Vivre Sa Vie,Vivre Sa Vie,vivre sa vie,Jean-Luc Godard,jean-luc godard,1962,4ce2b6ba057c9
1104,"400 Blows, The",The 400 Blows,the 400 blows,François Truffaut,francois truffaut,1959,4ce2b6b3b75b7
1104,8½,8½,8 1/2,Federico Fellini,federico fellini,1963,4ce2b6b25bb2b
1104,"Aguirre, Wrath of God","Aguirre, Wrath of God","aguirre, wrath of god",Werner Herzog,werner herzog,1972,4ce2b6a54c395
