gan-bi,Gan Bi,gan bi,director,China,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/gan-bi
manon-billaut,Manon Billaut,manon billaut,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/manon-billaut
anne-billson,Anne Billson,anne billson,critic,Belgium,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/anne-billson
johannes-binotto,Johannes Binotto,johannes binotto,critic,Switzerland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/johannes-binotto
andrew-birkin,Andrew Birkin,andrew birkin,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/andrew-birkin
rod-bishop,Rod Bishop,rod bishop,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rod-bishop
moinak-biswas,Moinak Biswas,moinak biswas,critic,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/moinak-biswas
ranjita-biswas,Ranjita Biswas,ranjita biswas,critic,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ranjita-biswas
anton-bitel,Anton Bitel,anton bitel,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/anton-bitel
ela-bittencourt,Ela Bittencourt,ela bittencourt,critic,USA/Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ela-bittencourt
alice-black,Alice Black,alice black,critic,Ireland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alice-black
sally-jane-black,Sally Jane Black,sally jane black,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sally-jane-black
henry-blake,Henry Blake,henry blake,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/henry-blake
john-bleasdale,John Bleasdale,john bleasdale,critic,UK/Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/john-bleasdale
ivo-blom,Ivo Blom,ivo blom,critic,Netherlands,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ivo-blom
marten-blomkvist,Marten Blomkvist,marten blomkvist,critic,Sweden,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/marten-blomkvist
camille-blot-wellens,Camille Blot-Wellens,camille blot-wellens,critic,France/Sweden,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/camille-blot-wellens
michael-blyth,Michael Blyth,michael blyth,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/michael-blyth
olga-bobrowska,Olga Bobrowska,olga bobrowska,critic,Poland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/olga-bobrowska
lisa-bode,Lisa Bode,lisa bode,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lisa-bode
sam-bodrojan,Sam Bodrojan,sam bodrojan,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sam-bodrojan
chris-boeckmann,Chris Boeckmann,chris boeckmann,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/chris-boeckmann
maja-bogojevic,Maja Bogojević,maja bogojević,critic,Montenegro,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/maja-bogojevic
anna-bogutskaya,Anna Bogutskaya,anna bogutskaya,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/anna-bogutskaya
sofia-bohdanowicz,Sofia Bohdanowicz,sofia bohdanowicz,director,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sofia-bohdanowicz
lucy-bolton,Lucy Bolton,lucy bolton,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lucy-bolton
leonardo-bomfim,Leonardo Bomfim,leonardo bomfim,critic,Brazil,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/leonardo-bomfim
jack-bond,Jack Bond,jack bond,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jack-bond
bertrand-bonello,Bertrand Bonello,bertrand bonello,director,,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/bertrand-bonello
maria-bonsanti,Maria Bonsanti,maria bonsanti,critic,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/maria-bonsanti
guido-bonsaver,Guido Bonsaver,guido bonsaver,critic,Italy/UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/guido-bonsaver
kristoffer-borgli,Kristoffer Borgli,kristoffer borgli,director,,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kristoffer-borgli
stefan-borsos,Stefan Borsos,stefan borsos,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/stefan-borsos
nandana-bose,Nandana Bose,nandana bose,critic,India,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nandana-bose
josephine-botting,Josephine Botting,josephine botting,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/josephine-botting
fyzal-boulifa,Fyzal Boulifa,fyzal boulifa,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/fyzal-boulifa
charline-bourgeois-tacquet,Charline Bourgeois-Tacquet,charline bourgeois-tacquet,director,France ,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/charline-bourgeois-tacquet
jean-loup-bourget,Jean-Loup Bourget,jean-loup bourget,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jean-loup-bourget
stephen-bourne,Stephen Bourne,stephen bourne,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/stephen-bourne
guillaume-brac,Guillaume Brac,guillaume brac,director,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/guillaume-brac
clara-bradbury-rance,Clara Bradbury-Rance,clara bradbury-rance,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/clara-bradbury-rance
nick-bradshaw,Nick Bradshaw,nick bradshaw,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nick-bradshaw
peter-bradshaw,Peter Bradshaw,peter bradshaw,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/peter-bradshaw
annabel-brady-brown,Annabel Brady-Brown,annabel brady-brown,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/annabel-brady-brown
martin-brady,Martin Brady,martin brady,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/martin-brady
tara-brady,Tara Brady,tara brady,critic,Ireland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tara-brady
andrea-braidt,Andrea Braidt,andrea braidt,critic,Austria,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/andrea-braidt
charles-bramesco,Charles Bramesco,charles bramesco,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/charles-bramesco
kenneth-branagh,Kenneth Branagh,kenneth branagh,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kenneth-branagh
danial-brannstrom,Danial Brännström,danial brannstrom,critic,Sweden,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/danial-brannstrom
elegance-bratton,Elegance Bratton,elegance bratton,director,,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/elegance-bratton
catherine-bray,Catherine Bray,catherine bray,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/catherine-bray
bernd-brehmer,Bernd Brehmer,bernd brehmer,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/bernd-brehmer
rasmus-brendstrup,Rasmus Brendstrup,rasmus brendstrup,critic,Denmark,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rasmus-brendstrup
nicole-brenez,Nicole Brenez,nicole brenez,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nicole-brenez
ferronian-brigade,Ferronian  Brigade ,ferronian  brigade ,critic,Finnland/Germany/Austria,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ferronian-brigade
richard-brody,Richard Brody,richard brody,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/richard-brody
serge-bromberg,Serge Bromberg,serge bromberg,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/serge-bromberg
michael-brooke,Michael Brooke,michael brooke,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/michael-brooke
xan-brooks,Xan Brooks,xan brooks,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/xan-brooks
philip-brophy,Philip Brophy,philip brophy,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/philip-brophy
sophie-brown,Sophie Brown,sophie brown,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sophie-brown
stuart-brown,Stuart Brown,stuart brown,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/stuart-brown
tara-brown,Tara Brown,tara brown,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/tara-brown
hannes-bruhwiler,Hannes Brühwiler,hannes bruhwiler,critic,Germany/Switzerland,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/hannes-bruhwiler
gian-piero-brunetta,Gian Piero Brunetta,gian piero brunetta,critic,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/gian-piero-brunetta
matthew-buchanan,Matthew Buchanan,matthew buchanan,critic,New Zealand,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/matthew-buchanan
paul-buck,Paul Buck,paul buck,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/paul-buck
andrew-bujalski,Andrew Bujalski,andrew bujalski,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/andrew-bujalski
joseph-bull,Joseph Bull,joseph bull,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/joseph-bull
rick-burin,Rick Burin,rick burin,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/rick-burin
charles-burnett,Charles Burnett,charles burnett,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/charles-burnett
colin-burnett,Colin Burnett,colin burnett,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/colin-burnett
ty-burr,Ty Burr,ty burr,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ty-burr
andreas-busche,Andreas Busche,andreas busche,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/andreas-busche
ed-buscombe,Ed Buscombe,ed buscombe,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ed-buscombe
paul-bush,Paul Bush,paul bush,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/paul-bush
esther-buss,Esther Buss,esther buss,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/esther-buss
emilio-bustamante,Emilio Bustamante,emilio bustamante,critic,Peru,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/emilio-bustamante
elisabet-cabeza,Elisabet Cabeza,elisabet cabeza,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/elisabet-cabeza
natalia-cabral,Natalia Cabral,natalia cabral,director,Dominican Republic,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/natalia-cabral
jose-cabrera,José Cabrera,jose cabrera,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jose-cabrera
josh-cabrita,Josh Cabrita,josh cabrita,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/josh-cabrita
diana-cadavid,Diana Cadavid,diana cadavid,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/diana-cadavid
maya-s-cade,Maya S. Cade,maya s. cade,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/maya-s-cade
ava-cahen,Ava Cahen,ava cahen,critic,France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ava-cahen
james-leo-cahill,James Leo Cahill,james leo cahill,critic,Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/james-leo-cahill
david-cairns,David Cairns,david cairns,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/david-cairns
marta-calderon,Marta Calderón,marta calderon,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/marta-calderon
anna-cale,Anna Cale,anna cale,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/anna-cale
dave-calhoun,Dave Calhoun,dave calhoun,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/dave-calhoun
dan-callahan,Dan Callahan,dan callahan,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/dan-callahan
alejandro-g-calvo,Alejandro G Calvo,alejandro g calvo,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/alejandro-g-calvo
vasco-camara,Vasco Câmara,vasco camara,critic,Portugal,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/vasco-camara
raul-camargo-borquez,Raúl Camargo Bórquez,raul camargo borquez,critic,Chile,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/raul-camargo-borquez
kambole-campbell,Kambole Campbell,kambole campbell,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/kambole-campbell
ramsey-campbell,Ramsey Campbell,ramsey campbell,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/ramsey-campbell
fred-camper,Fred Camper,fred camper,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/fred-camper
michael-campi,Michael Campi,michael campi,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/michael-campi
enrico-camporesi,Enrico Camporesi,enrico camporesi,critic,Italy/France,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/enrico-camporesi
nae-caranfil,Nae Caranfil,nae caranfil,critic,Romania,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/nae-caranfil
forrest-cardamenis,Forrest Cardamenis,forrest cardamenis,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/forrest-cardamenis
edwin-carels,Edwin Carels,edwin carels,critic,Belgium,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/edwin-carels
michelle-carey,Michelle Carey,michelle carey,critic,Germany,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/michelle-carey
christian-cargnelli,Christian Cargnelli,christian cargnelli,critic,Austria,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/christian-cargnelli
per-juul-carlsen,Per Juul Carlsen,per juul carlsen,critic,Denmark,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/per-juul-carlsen
luna-carmoon,luna Carmoon,luna carmoon,director,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/luna-carmoon
axelle-carolyn,Axelle Carolyn,axelle carolyn,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/axelle-carolyn
john-carpenter,John Carpenter,john carpenter,director,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/john-carpenter
max-carpenter,Max Carpenter,max carpenter,critic,US,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/max-carpenter
georgie-carr,Georgie Carr,georgie carr,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/georgie-carr
lauren-carroll-harris,Lauren Carroll Harris,lauren carroll harris,critic,Australia,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/lauren-carroll-harris
noel-carroll,Noël Carroll,noel carroll,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/noel-carroll
giulio-casadei,Giulio Casadei,giulio casadei,critic,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/giulio-casadei
gerard-casau,Gerard Casau,gerard casau,critic,Spain,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/gerard-casau
robert-cashill,Robert Cashill,robert cashill,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/robert-cashill
jorge-ignacio-castillo,Jorge Ignacio Castillo,jorge ignacio castillo,critic,Chile / Canada,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/jorge-ignacio-castillo
monica-castillo,Monica Castillo,monica castillo,critic,USA,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/monica-castillo
massimo-causo,Massimo Causo,massimo causo,critic,Italy,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/massimo-causo
dylan-cave,Dylan Cave,dylan cave,critic,UK,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/dylan-cave
sehad-cekic,Sehad Čekić,sehad čekić,critic,Montenegro,https://www.bfi.org.uk/sight-and-sound/greatest-films-all-time/all-voters/sehad-cekic
